ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
159,IR,IR,Bandar Abbas (City),27.189000,56.273000,An. stephensi,NR,INMATURE AND ADULT STAGES,2002,DECEMBER,2002,DECEMBER,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
160,IR,IR,Bandar Abbas (City),27.189000,56.273000,An. stephensi,NR,INMATURE AND ADULT STAGES,2003,JANUARY,2003,JANUARY,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
161,IR,IR,Bandar Abbas (City),27.189000,56.273000,An. stephensi,NR,INMATURE AND ADULT STAGES,2003,FEBRUARY,2003,FEBRUARY,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
162,IR,IR,Bandar Abbas (City),27.189000,56.273000,An. stephensi,NR,INMATURE AND ADULT STAGES,2003,MARCH,2003,MARCH,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
163,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2002,APRIL,2002,APRIL,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
164,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2002,MAY,2002,MAY,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
165,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2002,JUNE,2002,JUNE,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
166,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2002,JULY,2002,JULY,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
167,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2002,AUGUST,2002,AUGUST,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
168,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2002,SEPTEMBER,2002,SEPTEMBER,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
169,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2002,OCTOBER,2002,OCTOBER,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
170,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2002,NOVEMBER,2002,NOVEMBER,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
171,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2002,DECEMBER,2002,DECEMBER,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
172,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2003,JANUARY,2003,JANUARY,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
173,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2003,FEBRUARY,2003,FEBRUARY,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
174,IR,IR,Kooveh (mountainous region),27.751000,56.333000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2003,MARCH,2003,MARCH,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
175,IR,IR,Geno county (plateau),27.483000,56.298000,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2002,APRIL,2003,MARCH,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
176,IR,IR,Dargaz,28.039700,56.733600,An. stephensi,An. stephensi mysorensis,INMATURE AND ADULT STAGES,2002,APRIL,2003,MARCH,"animal shed resting, house resting inside, larval collection, man biting indoors",NR,NR,morphology,"Vatandoost, H., Oshaghi, M.A., Abaie, M.R., Shahi, M., Yaaghoobi, F., Baghaii, M., Hanafi-Bojd, A.A., Zamani, G. and Townson, H. (2006).  Bionomics of  Anopheles stephensi Liston in the malarious area of Hormozgan province, southern Iran, 2002. Acta Tropica, 97(2):196-203",https://www.ncbi.nlm.nih.gov/pubmed/16329986," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
177,IN,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi,NR,ADULTS STAGE,1991,JULY,1991,JULY,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
178,IN,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi,NR,ADULTS STAGE,1991,AUGUST,1991,AUGUST,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
179,IN,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi,NR,ADULTS STAGE,1991,SEPTEMBER,1991,SEPTEMBER,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
180,IN,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi,NR,ADULTS STAGE,1991,OCTOBER,1991,OCTOBER,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
181,IN,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi,NR,ADULTS STAGE,1991,NOVEMBER,1991,NOVEMBER,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
182,IN,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi,NR,ADULTS STAGE,1991,DECEMBER,1991,DECEMBER,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
183,IN,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi,NR,ADULTS STAGE,1992,JANUARY,1992,JANUARY,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
